 
 ETABS v9.7.3  File:HW4-V4-CASE2  Units:N-m  April 23, 2018 17:38  PAGE 1
   11.29500   9.125E-06     0.00000   1.075E-04   1.166E-04
   11.30000   9.108E-06     0.00000   1.075E-04   1.166E-04
   11.30500   9.084E-06     0.00000   1.075E-04   1.166E-04
   11.31000   9.059E-06     0.00000   1.075E-04   1.165E-04
   11.31500   9.029E-06     0.00000   1.075E-04   1.165E-04
   11.32000   9.005E-06     0.00000   1.075E-04   1.165E-04
   11.32500   8.957E-06     0.00000   1.075E-04   1.165E-04
   11.33000   8.869E-06     0.00000   1.075E-04   1.167E-04
   11.33500   8.741E-06     0.00000   1.075E-04   1.169E-04
   11.34000   8.575E-06     0.00000   1.075E-04   1.169E-04
   11.34500   8.408E-06     0.00000   1.075E-04   1.167E-04
   11.35000   8.251E-06     0.00000   1.075E-04   1.165E-04
   11.35500   8.095E-06     0.00000   1.075E-04   1.163E-04
   11.36000   7.928E-06   1.089E-06   1.075E-04   1.165E-04
   11.36500   7.727E-06   1.395E-06   1.075E-04   1.166E-04
   11.37000   7.518E-06   1.612E-06   1.075E-04   1.166E-04
   11.37500   7.284E-06   2.176E-06   1.075E-04   1.170E-04
   11.38000   7.020E-06   2.738E-06   1.075E-04   1.173E-04
   11.38500   6.736E-06   3.184E-06   1.075E-04   1.175E-04
   11.39000   6.440E-06   3.567E-06   1.076E-04   1.176E-04
   11.39500   6.137E-06   3.776E-06   1.076E-04   1.175E-04
   11.40000   5.839E-06   3.706E-06   1.076E-04   1.172E-04
   11.40500   5.553E-06   3.541E-06   1.076E-04   1.167E-04
   11.41000   5.281E-06   3.374E-06   1.077E-04   1.163E-04
   11.41500   5.020E-06   3.462E-06   1.077E-04   1.162E-04
   11.42000   4.758E-06   3.545E-06   1.077E-04   1.160E-04
   11.42500   4.508E-06   3.271E-06   1.077E-04   1.155E-04
   11.43000   4.271E-06   3.339E-06   1.077E-04   1.154E-04
   11.43500   4.025E-06   4.229E-06   1.078E-04   1.160E-04
   11.44000   3.756E-06   4.996E-06   1.078E-04   1.165E-04
   11.44500   3.489E-06   4.836E-06   1.078E-04   1.162E-04
   11.45000   3.241E-06   4.469E-06   1.079E-04   1.156E-04
   11.45500   3.009E-06   4.301E-06   1.079E-04   1.152E-04
   11.46000   2.787E-06   4.322E-06   1.079E-04   1.150E-04
   11.46500   2.574E-06   4.141E-06   1.079E-04   1.147E-04
   11.47000   2.376E-06   4.052E-06   1.080E-04   1.144E-04
   11.47500   2.184E-06   4.050E-06   1.080E-04   1.142E-04
   11.48000   2.004E-06   3.852E-06   1.080E-04   1.139E-04
   11.48500   1.835E-06   3.653E-06   1.080E-04   1.135E-04
   11.49000   1.676E-06   3.813E-06   1.081E-04   1.135E-04
   11.49500   1.514E-06   4.552E-06   1.081E-04   1.142E-04
   11.50000   1.348E-06   5.126E-06   1.081E-04   1.146E-04
   11.50500   1.186E-06   5.389E-06   1.081E-04   1.147E-04
   11.51000   1.031E-06   5.424E-06   1.082E-04   1.146E-04
   11.51500     0.00000   5.449E-06   1.082E-04   1.146E-04
   11.52000     0.00000   5.245E-06   1.083E-04   1.143E-04
   11.52500     0.00000   4.930E-06   1.083E-04   1.139E-04
   11.53000     0.00000   4.821E-06   1.083E-04   1.137E-04
   11.53500     0.00000   4.502E-06   1.083E-04   1.133E-04
   11.54000     0.00000   3.996E-06   1.084E-04   1.127E-04
   11.54500     0.00000   3.602E-06   1.084E-04   1.123E-04
   11.55000     0.00000   3.661E-06   1.084E-04   1.123E-04
   11.55500     0.00000   4.087E-06   1.084E-04   1.127E-04
   11.56000     0.00000   4.134E-06   1.085E-04   1.127E-04
   11.56500     0.00000   4.077E-06   1.085E-04   1.127E-04
   11.57000     0.00000   4.499E-06   1.085E-04   1.131E-04
   11.57500     0.00000   4.521E-06   1.085E-04   1.131E-04
   11.58000     0.00000   4.534E-06   1.086E-04   1.131E-04
   11.58500     0.00000   4.844E-06   1.086E-04   1.134E-04
   11.59000     0.00000   4.631E-06   1.086E-04   1.133E-04
   11.59500     0.00000   4.219E-06   1.087E-04   1.129E-04
   11.60000     0.00000   3.910E-06   1.087E-04   1.126E-04
   11.60500     0.00000   3.789E-06   1.087E-04   1.126E-04
   11.61000     0.00000   3.940E-06   1.087E-04   1.128E-04
   11.61500     0.00000   4.181E-06   1.088E-04   1.131E-04
   11.62000     0.00000   4.321E-06   1.088E-04   1.133E-04
   11.62500     0.00000   3.877E-06   1.088E-04   1.129E-04
   11.63000     0.00000   3.810E-06   1.088E-04   1.130E-04
   11.63500     0.00000   4.206E-06   1.089E-04   1.135E-04
   11.64000     0.00000   4.024E-06   1.089E-04   1.134E-04
   11.64500     0.00000   3.839E-06   1.089E-04   1.133E-04
   11.65000     0.00000   3.834E-06   1.089E-04   1.134E-04
   11.65500     0.00000   3.638E-06   1.090E-04   1.134E-04
   11.66000     0.00000   3.442E-06   1.090E-04   1.133E-04
   11.66500     0.00000   3.162E-06   1.090E-04   1.131E-04
   11.67000   1.076E-06   3.218E-06   1.090E-04   1.133E-04
   11.67500   1.200E-06   3.528E-06   1.090E-04   1.138E-04
   11.68000   1.330E-06   3.224E-06   1.091E-04   1.136E-04
   11.68500   1.460E-06   2.929E-06   1.091E-04   1.135E-04
   11.69000   1.590E-06   2.644E-06   1.091E-04   1.133E-04
   11.69500   1.718E-06   2.442E-06   1.091E-04   1.133E-04
   11.70000   1.847E-06   2.245E-06   1.091E-04   1.132E-04
   11.70500   1.970E-06   1.790E-06   1.091E-04   1.129E-04
   11.71000   2.083E-06   1.386E-06   1.092E-04   1.126E-04
   11.71500   2.184E-06   1.079E-06   1.092E-04   1.124E-04
   11.72000   2.276E-06     0.00000   1.092E-04   1.123E-04
   11.72500   2.357E-06     0.00000   1.092E-04   1.121E-04
   11.73000   2.425E-06     0.00000   1.092E-04   1.121E-04
   11.73500   2.492E-06     0.00000   1.092E-04   1.122E-04
   11.74000   2.560E-06     0.00000   1.092E-04   1.122E-04
   11.74500   2.622E-06     0.00000   1.092E-04   1.122E-04
   11.75000   2.680E-06     0.00000   1.092E-04   1.121E-04
   11.75500   2.726E-06     0.00000   1.092E-04   1.121E-04
   11.76000   2.772E-06     0.00000   1.092E-04   1.121E-04
   11.76500   2.815E-06     0.00000   1.092E-04   1.122E-04
   11.77000   2.868E-06     0.00000   1.092E-04   1.123E-04
   11.77500   2.910E-06     0.00000   1.092E-04   1.122E-04
   11.78000   2.936E-06     0.00000   1.092E-04   1.122E-04
   11.78500   2.953E-06     0.00000   1.092E-04   1.122E-04
   11.79000   2.972E-06     0.00000   1.092E-04   1.122E-04
   11.79500   3.005E-06     0.00000   1.092E-04   1.123E-04
   11.80000   3.036E-06     0.00000   1.092E-04   1.123E-04
   11.80500   3.046E-06     0.00000   1.092E-04   1.122E-04
   11.81000   3.039E-06     0.00000   1.092E-04   1.122E-04
   11.81500   3.034E-06     0.00000   1.092E-04   1.122E-04
   11.82000   3.034E-06     0.00000   1.092E-04   1.122E-04
   11.82500   3.030E-06     0.00000   1.092E-04   1.122E-04
   11.83000   3.018E-06     0.00000   1.092E-04   1.122E-04
   11.83500   2.989E-06     0.00000   1.092E-04   1.123E-04
   11.84000   2.945E-06     0.00000   1.092E-04   1.124E-04
   11.84500   2.895E-06     0.00000   1.092E-04   1.123E-04
   11.85000   2.863E-06     0.00000   1.092E-04   1.121E-04
   11.85500   2.837E-06     0.00000   1.092E-04   1.121E-04
   11.86000   2.811E-06     0.00000   1.092E-04   1.121E-04
   11.86500   2.795E-06     0.00000   1.092E-04   1.120E-04
   11.87000   2.782E-06     0.00000   1.092E-04   1.120E-04
   11.87500   2.772E-06     0.00000   1.092E-04   1.120E-04
   11.88000   2.765E-06     0.00000   1.092E-04   1.120E-04
   11.88500   2.758E-06     0.00000   1.092E-04   1.120E-04
   11.89000   2.742E-06     0.00000   1.092E-04   1.120E-04
   11.89500   2.719E-06     0.00000   1.092E-04   1.120E-04
   11.90000   2.691E-06     0.00000   1.092E-04   1.120E-04
   11.90500   2.654E-06     0.00000   1.092E-04   1.120E-04
   11.91000   2.614E-06     0.00000   1.092E-04   1.120E-04
   11.91500   2.572E-06     0.00000   1.092E-04   1.119E-04
   11.92000   2.541E-06     0.00000   1.092E-04   1.119E-04
   11.92500   2.498E-06     0.00000   1.092E-04   1.120E-04
   11.93000   2.423E-06     0.00000   1.092E-04   1.125E-04
   11.93500   2.319E-06   1.282E-06   1.092E-04   1.128E-04
   11.94000   2.213E-06   1.262E-06   1.092E-04   1.127E-04
   11.94500   2.105E-06   1.574E-06   1.092E-04   1.129E-04
   11.95000   1.981E-06   2.257E-06   1.092E-04   1.135E-04
   11.95500   1.839E-06   3.138E-06   1.093E-04   1.142E-04
   11.96000   1.681E-06   4.057E-06   1.093E-04   1.150E-04
   11.96500   1.511E-06   5.190E-06   1.093E-04   1.160E-04
   11.97000   1.335E-06   5.523E-06   1.094E-04   1.162E-04
   11.97500   1.173E-06   5.298E-06   1.094E-04   1.159E-04
   11.98000   1.017E-06   6.069E-06   1.094E-04   1.165E-04
   11.98500     0.00000   6.999E-06   1.095E-04   1.173E-04
   11.99000     0.00000   7.454E-06   1.095E-04   1.177E-04
   11.99500     0.00000   8.040E-06   1.096E-04   1.182E-04
   12.00000     0.00000   8.354E-06   1.096E-04   1.184E-04
   12.00500     0.00000   8.246E-06   1.097E-04   1.182E-04
   12.01000     0.00000   8.809E-06   1.097E-04   1.188E-04
   12.01500     0.00000   8.385E-06   1.098E-04   1.183E-04
   12.02000     0.00000   7.054E-06   1.098E-04   1.170E-04
   12.02500     0.00000   6.413E-06   1.099E-04   1.163E-04
   12.03000     0.00000   6.020E-06   1.099E-04   1.159E-04
   12.03500     0.00000   5.518E-06   1.099E-04   1.155E-04
   12.04000     0.00000   5.135E-06   1.100E-04   1.151E-04
   12.04500     0.00000   5.396E-06   1.100E-04   1.154E-04
   12.05000     0.00000   6.226E-06   1.100E-04   1.163E-04
   12.05500     0.00000   6.852E-06   1.101E-04   1.170E-04
   12.06000     0.00000   6.374E-06   1.101E-04   1.166E-04
   12.06500     0.00000   5.562E-06   1.102E-04   1.159E-04
   12.07000     0.00000   4.593E-06   1.102E-04   1.150E-04
   12.07500     0.00000   3.019E-06   1.102E-04   1.135E-04
   12.08000     0.00000   2.034E-06   1.102E-04   1.126E-04
   12.08500     0.00000   2.087E-06   1.102E-04   1.127E-04
   12.09000     0.00000   2.277E-06   1.103E-04   1.130E-04
   12.09500     0.00000   2.044E-06   1.103E-04   1.128E-04
   12.10000     0.00000   1.821E-06   1.103E-04   1.127E-04
   12.10500     0.00000   1.988E-06   1.103E-04   1.129E-04
   12.11000     0.00000   2.298E-06   1.103E-04   1.133E-04
   12.11500     0.00000   2.116E-06   1.103E-04   1.132E-04
   12.12000     0.00000   1.684E-06   1.103E-04   1.129E-04
   12.12500     0.00000   1.830E-06   1.103E-04   1.131E-04
   12.13000   1.034E-06   2.182E-06   1.104E-04   1.136E-04
   12.13500   1.128E-06   1.859E-06   1.104E-04   1.134E-04
   12.14000   1.217E-06   1.620E-06   1.104E-04   1.132E-04
   12.14500   1.307E-06   1.688E-06   1.104E-04   1.134E-04
   12.15000   1.402E-06   1.630E-06   1.104E-04   1.134E-04
   12.15500   1.497E-06   1.512E-06   1.104E-04   1.134E-04
   12.16000   1.589E-06   1.233E-06   1.104E-04   1.132E-04
   12.16500   1.673E-06   1.077E-06   1.104E-04   1.132E-04
   12.17000   1.762E-06   1.275E-06   1.104E-04   1.135E-04
   12.17500   1.861E-06   1.430E-06   1.104E-04   1.137E-04
   12.18000   1.966E-06   1.474E-06   1.105E-04   1.139E-04
   12.18500   2.075E-06   1.516E-06   1.105E-04   1.141E-04
   12.19000   2.186E-06   1.328E-06   1.105E-04   1.140E-04
   12.19500   2.289E-06   1.151E-06   1.105E-04   1.139E-04
   12.20000   2.392E-06   1.131E-06   1.105E-04   1.140E-04
   12.20500   2.493E-06     0.00000   1.105E-04   1.139E-04
   12.21000   2.582E-06     0.00000   1.105E-04   1.138E-04
   12.21500   2.659E-06     0.00000   1.105E-04   1.135E-04
   12.22000   2.701E-06     0.00000   1.105E-04   1.133E-04
   12.22500   2.738E-06     0.00000   1.105E-04   1.134E-04
   12.23000   2.785E-06     0.00000   1.105E-04   1.135E-04
   12.23500   2.841E-06     0.00000   1.105E-04   1.137E-04
   12.24000   2.901E-06     0.00000   1.105E-04   1.137E-04
   12.24500   2.969E-06     0.00000   1.105E-04   1.140E-04
   12.25000   3.064E-06     0.00000   1.105E-04   1.145E-04
   12.25500   3.169E-06     0.00000   1.105E-04   1.144E-04
   12.26000   3.246E-06     0.00000   1.105E-04   1.140E-04
   12.26500   3.288E-06     0.00000   1.105E-04   1.139E-04
   12.27000   3.319E-06     0.00000   1.105E-04   1.139E-04
   12.27500   3.340E-06     0.00000   1.105E-04   1.139E-04
   12.28000   3.347E-06     0.00000   1.105E-04   1.139E-04
   12.28500   3.341E-06     0.00000   1.105E-04   1.139E-04
   12.29000   3.333E-06     0.00000   1.105E-04   1.139E-04
   12.29500   3.325E-06     0.00000   1.105E-04   1.139E-04
   12.30000   3.310E-06     0.00000   1.105E-04   1.139E-04
   12.30500   3.292E-06     0.00000   1.105E-04   1.138E-04
   12.31000   3.260E-06     0.00000   1.105E-04   1.140E-04
   12.31500   3.183E-06     0.00000   1.105E-04   1.145E-04
   12.32000   3.067E-06   1.140E-06   1.105E-04   1.147E-04
   12.32500   2.956E-06     0.00000   1.105E-04   1.145E-04
   12.33000   2.847E-06   1.230E-06   1.105E-04   1.146E-04
   12.33500   2.723E-06   1.409E-06   1.106E-04   1.147E-04
   12.34000   2.603E-06   1.424E-06   1.106E-04   1.146E-04
   12.34500   2.481E-06   1.493E-06   1.106E-04   1.145E-04
   12.35000   2.362E-06   1.501E-06   1.106E-04   1.144E-04
   12.35500   2.243E-06   1.565E-06   1.106E-04   1.144E-04
   12.36000   2.127E-06   1.626E-06   1.106E-04   1.144E-04
   12.36500   2.003E-06   2.283E-06   1.106E-04   1.149E-04
   12.37000   1.858E-06   3.210E-06   1.106E-04   1.157E-04
   12.37500   1.703E-06   3.537E-06   1.107E-04   1.159E-04
   12.38000   1.550E-06   3.779E-06   1.107E-04   1.160E-04
   12.38500   1.395E-06   4.712E-06   1.107E-04   1.168E-04
   12.39000   1.231E-06   5.289E-06   1.107E-04   1.173E-04
   12.39500   1.076E-06   5.440E-06   1.108E-04   1.173E-04
   12.40000     0.00000   5.804E-06   1.108E-04   1.175E-04
   12.40500     0.00000   4.945E-06   1.108E-04   1.166E-04
   12.41000     0.00000   3.866E-06   1.109E-04   1.154E-04
   12.41500     0.00000   3.778E-06   1.109E-04   1.152E-04
   12.42000     0.00000   3.865E-06   1.109E-04   1.153E-04
   12.42500     0.00000   4.231E-06   1.109E-04   1.156E-04
   12.43000     0.00000   4.810E-06   1.110E-04   1.161E-04
   12.43500     0.00000   5.413E-06   1.110E-04   1.167E-04
   12.44000     0.00000   5.922E-06   1.110E-04   1.171E-04
   12.44500     0.00000   5.856E-06   1.111E-04   1.170E-04
   12.45000     0.00000   6.126E-06   1.111E-04   1.173E-04
   12.45500     0.00000   6.388E-06   1.111E-04   1.176E-04
   12.46000     0.00000   6.400E-06   1.112E-04   1.176E-04
   12.46500     0.00000   6.642E-06   1.112E-04   1.179E-04
   12.47000     0.00000   7.249E-06   1.113E-04   1.185E-04
   12.47500     0.00000   7.603E-06   1.113E-04   1.189E-04
   12.48000     0.00000   7.297E-06   1.114E-04   1.187E-04
   12.48500     0.00000   6.859E-06   1.114E-04   1.184E-04
   12.49000     0.00000   7.036E-06   1.115E-04   1.186E-04
   12.49500     0.00000   8.115E-06   1.115E-04   1.198E-04
   12.50000     0.00000   7.869E-06   1.116E-04   1.197E-04
   12.50500     0.00000   6.729E-06   1.116E-04   1.187E-04
   12.51000     0.00000   6.604E-06   1.116E-04   1.188E-04
   12.51500     0.00000   6.589E-06   1.117E-04   1.189E-04
   12.52000     0.00000   6.320E-06   1.117E-04   1.188E-04
   12.52500     0.00000   5.817E-06   1.118E-04   1.185E-04
   12.53000   1.083E-06   5.885E-06   1.118E-04   1.188E-04
   12.53500   1.253E-06   6.529E-06   1.118E-04   1.196E-04
   12.54000   1.439E-06   6.334E-06   1.119E-04   1.197E-04
   12.54500   1.629E-06   5.560E-06   1.119E-04   1.191E-04
   12.55000   1.819E-06   5.143E-06   1.119E-04   1.189E-04
   12.55500   2.019E-06   5.704E-06   1.120E-04   1.197E-04
   12.56000   2.250E-06   7.010E-06   1.120E-04   1.213E-04
   12.56500   2.516E-06   7.891E-06   1.121E-04   1.225E-04
   12.57000   2.811E-06   8.806E-06   1.121E-04   1.237E-04
   12.57500   3.140E-06   9.310E-06   1.122E-04   1.246E-04
   12.58000   3.482E-06   8.523E-06   1.122E-04   1.242E-04
   12.58500   3.826E-06   8.159E-06   1.123E-04   1.243E-04
   12.59000   4.188E-06   8.322E-06   1.123E-04   1.248E-04
   12.59500   4.564E-06   7.928E-06   1.124E-04   1.249E-04
   12.60000   4.939E-06   7.021E-06   1.124E-04   1.244E-04
   12.60500   5.301E-06   5.927E-06   1.125E-04   1.237E-04
   12.61000   5.654E-06   6.022E-06   1.125E-04   1.242E-04
   12.61500   6.038E-06   6.458E-06   1.126E-04   1.250E-04
   12.62000   6.432E-06   6.289E-06   1.126E-04   1.253E-04
   12.62500   6.837E-06   6.111E-06   1.126E-04   1.256E-04
   12.63000   7.240E-06   5.583E-06   1.127E-04   1.255E-04
   12.63500   7.638E-06   5.286E-06   1.127E-04   1.256E-04
   12.64000   8.035E-06   4.780E-06   1.127E-04   1.256E-04
   12.64500   8.409E-06   3.817E-06   1.128E-04   1.250E-04
   12.65000   8.746E-06   2.958E-06   1.128E-04   1.245E-04
   12.65500   9.046E-06   2.136E-06   1.128E-04   1.240E-04
   12.66000   9.301E-06   1.561E-06   1.128E-04   1.237E-04
   12.66500   9.530E-06   1.280E-06   1.128E-04   1.236E-04
   12.67000   9.747E-06   1.277E-06   1.128E-04   1.239E-04
   12.67500   9.975E-06   1.326E-06   1.128E-04   1.241E-04
   12.68000   1.020E-05   1.373E-06   1.128E-04   1.244E-04
   12.68500   1.044E-05   1.308E-06   1.129E-04   1.246E-04
   12.69000   1.065E-05     0.00000   1.129E-04   1.243E-04
   12.69500   1.081E-05     0.00000   1.129E-04   1.241E-04
   12.70000   1.094E-05     0.00000   1.129E-04   1.241E-04
   12.70500   1.104E-05     0.00000   1.129E-04   1.241E-04
   12.71000   1.112E-05     0.00000   1.129E-04   1.241E-04
   12.71500   1.116E-05     0.00000   1.129E-04   1.240E-04
   12.72000   1.117E-05     0.00000   1.129E-04   1.240E-04
   12.72500   1.114E-05     0.00000   1.129E-04   1.241E-04
   12.73000   1.104E-05     0.00000   1.129E-04   1.242E-04
   12.73500   1.091E-05     0.00000   1.129E-04   1.243E-04
   12.74000   1.076E-05     0.00000   1.129E-04   1.241E-04
   12.74500   1.063E-05     0.00000   1.129E-04   1.239E-04
   12.75000   1.050E-05     0.00000   1.129E-04   1.238E-04
   12.75500   1.036E-05     0.00000   1.129E-04   1.238E-04
   12.76000   1.022E-05     0.00000   1.129E-04   1.236E-04
   12.76500   1.010E-05     0.00000   1.129E-04   1.233E-04
   12.77000   9.974E-06     0.00000   1.129E-04   1.233E-04
   12.77500   9.840E-06     0.00000   1.129E-04   1.232E-04
   12.78000   9.688E-06     0.00000   1.129E-04   1.233E-04
   12.78500   9.500E-06   1.224E-06   1.129E-04   1.236E-04
   12.79000   9.261E-06   1.782E-06   1.129E-04   1.240E-04
   12.79500   9.003E-06   1.821E-06   1.129E-04   1.238E-04
   12.80000   8.757E-06   1.668E-06   1.129E-04   1.234E-04
   12.80500   8.517E-06   1.760E-06   1.129E-04   1.232E-04
   12.81000   8.261E-06   2.328E-06   1.130E-04   1.235E-04
   12.81500   7.969E-06   2.887E-06   1.130E-04   1.238E-04
   12.82000   7.661E-06   3.323E-06   1.130E-04   1.240E-04
   12.82500   7.331E-06   4.061E-06   1.130E-04   1.244E-04
   12.83000   6.979E-06   4.657E-06   1.130E-04   1.247E-04
   12.83500   6.618E-06   5.068E-06   1.131E-04   1.248E-04
   12.84000   6.251E-06   5.595E-06   1.131E-04   1.250E-04
   12.84500   5.873E-06   6.371E-06   1.131E-04   1.254E-04
   12.85000   5.486E-06   6.805E-06   1.132E-04   1.255E-04
   12.85500   5.111E-06   6.617E-06   1.132E-04   1.250E-04
   12.86000   4.752E-06   6.785E-06   1.133E-04   1.248E-04
   12.86500   4.394E-06   7.449E-06   1.133E-04   1.252E-04
   12.87000   4.040E-06   7.338E-06   1.134E-04   1.247E-04
   12.87500   3.708E-06   7.469E-06   1.134E-04   1.246E-04
   12.88000   3.375E-06   8.249E-06   1.135E-04   1.251E-04
   12.88500   3.050E-06   8.216E-06   1.135E-04   1.248E-04
   12.89000   2.744E-06   8.439E-06   1.136E-04   1.247E-04
   12.89500   2.447E-06   8.509E-06   1.136E-04   1.246E-04
   12.90000   2.178E-06   7.238E-06   1.137E-04   1.231E-04
   12.90500   1.943E-06   6.655E-06   1.137E-04   1.223E-04
   12.91000   1.721E-06   6.929E-06   1.138E-04   1.224E-04
   12.91500   1.515E-06   6.215E-06   1.138E-04   1.215E-04
   12.92000   1.336E-06   5.203E-06   1.138E-04   1.204E-04
   12.92500   1.176E-06   5.527E-06   1.139E-04   1.206E-04
   12.93000   1.013E-06   6.796E-06   1.139E-04   1.217E-04
   12.93500     0.00000   8.449E-06   1.140E-04   1.232E-04
   12.94000     0.00000   9.226E-06   1.140E-04   1.239E-04
   12.94500     0.00000   9.719E-06   1.141E-04   1.243E-04
   12.95000     0.00000   1.097E-05   1.141E-04   1.255E-04
   12.95500     0.00000   1.194E-05   1.142E-04   1.264E-04
   12.96000     0.00000   1.226E-05   1.143E-04   1.267E-04
   12.96500     0.00000   1.255E-05   1.144E-04   1.270E-04
   12.97000     0.00000   1.368E-05   1.144E-04   1.282E-04
   12.97500     0.00000   1.464E-05   1.145E-04   1.292E-04
   12.98000     0.00000   1.542E-05   1.146E-04   1.300E-04
   12.98500     0.00000   1.581E-05   1.147E-04   1.306E-04
   12.99000     0.00000   1.542E-05   1.148E-04   1.303E-04
   12.99500     0.00000   1.519E-05   1.149E-04   1.303E-04
   13.00000     0.00000   1.494E-05   1.150E-04   1.302E-04
   13.00500     0.00000   1.520E-05   1.151E-04   1.308E-04
   13.01000     0.00000   1.677E-05   1.152E-04   1.326E-04
   13.01500     0.00000   1.583E-05   1.153E-04   1.320E-04
   13.02000   1.083E-06   1.400E-05   1.154E-04   1.305E-04
   13.02500   1.343E-06   1.450E-05   1.155E-04   1.313E-04
   13.03000   1.637E-06   1.461E-05   1.156E-04   1.318E-04
   13.03500   1.949E-06   1.277E-05   1.157E-04   1.304E-04
   13.04000   2.262E-06   1.120E-05   1.157E-04   1.292E-04
   13.04500   2.592E-06   1.204E-05   1.158E-04   1.305E-04
   13.05000   2.968E-06   1.340E-05   1.159E-04   1.323E-04
   13.05500   3.380E-06   1.373E-05   1.160E-04   1.331E-04
   13.06000   3.820E-06   1.334E-05   1.161E-04   1.332E-04
   13.06500   4.271E-06   1.209E-05   1.161E-04   1.325E-04
   13.07000   4.726E-06   1.152E-05   1.162E-04   1.325E-04
   13.07500   5.196E-06   1.063E-05   1.163E-04   1.321E-04
   13.08000   5.658E-06   9.617E-06   1.164E-04   1.316E-04
   13.08500   6.122E-06   8.638E-06   1.164E-04   1.312E-04
   13.09000   6.568E-06   7.438E-06   1.165E-04   1.305E-04
   13.09500   7.008E-06   7.174E-06   1.165E-04   1.307E-04
   13.10000   7.454E-06   6.535E-06   1.166E-04   1.305E-04
   13.10500   7.884E-06   5.917E-06   1.166E-04   1.304E-04
   13.11000   8.314E-06   5.427E-06   1.166E-04   1.304E-04
   13.11500   8.728E-06   4.950E-06   1.167E-04   1.303E-04
   13.12000   9.141E-06   4.587E-06   1.167E-04   1.304E-04
   13.12500   9.539E-06   4.136E-06   1.167E-04   1.304E-04
   13.13000   9.934E-06   3.980E-06   1.167E-04   1.307E-04
   13.13500   1.033E-05   4.006E-06   1.168E-04   1.311E-04
   13.14000   1.074E-05   3.929E-06   1.168E-04   1.315E-04
   13.14500   1.115E-05   3.753E-06   1.168E-04   1.317E-04
   13.15000   1.156E-05   3.664E-06   1.168E-04   1.321E-04
   13.15500   1.195E-05   2.813E-06   1.169E-04   1.316E-04
   13.16000   1.227E-05   1.504E-06   1.169E-04   1.306E-04
   13.16500   1.250E-05     0.00000   1.169E-04   1.302E-04
   13.17000   1.268E-05     0.00000   1.169E-04   1.302E-04
   13.17500   1.286E-05     0.00000   1.169E-04   1.303E-04
   13.18000   1.302E-05     0.00000   1.169E-04   1.304E-04
   13.18500   1.317E-05     0.00000   1.169E-04   1.305E-04
   13.19000   1.332E-05     0.00000   1.169E-04   1.306E-04
   13.19500   1.345E-05     0.00000   1.169E-04   1.306E-04
   13.20000   1.351E-05     0.00000   1.169E-04   1.304E-04
   13.20500   1.351E-05     0.00000   1.169E-04   1.304E-04
   13.21000   1.349E-05     0.00000   1.169E-04   1.304E-04
   13.21500   1.341E-05     0.00000   1.169E-04   1.305E-04
   13.22000   1.326E-05     0.00000   1.169E-04   1.308E-04
   13.22500   1.306E-05     0.00000   1.169E-04   1.308E-04
   13.23000   1.285E-05     0.00000   1.169E-04   1.307E-04
   13.23500   1.262E-05   1.237E-06   1.169E-04   1.308E-04
   13.24000   1.235E-05   1.620E-06   1.169E-04   1.309E-04
   13.24500   1.207E-05   1.602E-06   1.169E-04   1.306E-04
   13.25000   1.180E-05   1.642E-06   1.170E-04   1.304E-04
   13.25500   1.151E-05   2.066E-06   1.170E-04   1.305E-04
   13.26000   1.118E-05   3.004E-06   1.170E-04   1.312E-04
   13.26500   1.078E-05   4.009E-06   1.170E-04   1.318E-04
   13.27000   1.036E-05   4.228E-06   1.170E-04   1.316E-04
   13.27500   9.942E-06   4.850E-06   1.171E-04   1.318E-04
   13.28000   9.486E-06   6.070E-06   1.171E-04   1.326E-04
   13.28500   8.995E-06   7.028E-06   1.171E-04   1.332E-04
   13.29000   8.489E-06   7.908E-06   1.172E-04   1.336E-04
   13.29500   7.966E-06   8.820E-06   1.172E-04   1.340E-04
   13.30000   7.442E-06   9.177E-06   1.173E-04   1.339E-04
   13.30500   6.935E-06   8.807E-06   1.173E-04   1.331E-04
   13.31000   6.461E-06   8.295E-06   1.174E-04   1.322E-04
   13.31500   6.003E-06   9.157E-06   1.175E-04   1.326E-04
   13.32000   5.522E-06   1.111E-05   1.175E-04   1.341E-04
   13.32500   5.030E-06   1.172E-05   1.176E-04   1.343E-04
   13.33000   4.564E-06   1.135E-05   1.177E-04   1.336E-04
   13.33500   4.122E-06   1.160E-05   1.177E-04   1.335E-04
   13.34000   3.692E-06   1.249E-05   1.178E-04   1.340E-04
   13.34500   3.269E-06   1.338E-05   1.179E-04   1.345E-04
   13.35000   2.863E-06   1.392E-05   1.180E-04   1.348E-04
   13.35500   2.475E-06   1.480E-05   1.181E-04   1.353E-04
   13.36000   2.104E-06   1.548E-05   1.182E-04   1.357E-04
   13.36500   1.759E-06   1.596E-05   1.183E-04   1.360E-04
   13.37000   1.439E-06   1.642E-05   1.184E-04   1.362E-04
   13.37500   1.149E-06   1.665E-05   1.185E-04   1.363E-04
   13.38000     0.00000   1.864E-05   1.186E-04   1.381E-04
   13.38500     0.00000   2.005E-05   1.187E-04   1.394E-04
   13.39000     0.00000   1.934E-05   1.188E-04   1.386E-04
   13.39500     0.00000   2.027E-05   1.189E-04   1.395E-04
   13.40000     0.00000   2.118E-05   1.191E-04   1.404E-04
   13.40500     0.00000   1.991E-05   1.192E-04   1.392E-04
